PricingKey,ProductKey,ChannelKey,EffectiveDateKey,ChannelMRP,TransferPrice,MarginSpreadAmount,MarginSpreadPct,SourceSystem,ETL_LoadedAt
4776,1168,1,20220501,3295.00,640.00,2655.00,414.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4777,1163,1,20220501,3295.00,640.00,2655.00,414.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4778,1164,1,20220501,3295.00,640.00,2655.00,414.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4779,1173,1,20220501,2295.00,415.00,1880.00,453.01,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4780,1172,1,20220501,2295.00,415.00,1880.00,453.01,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4781,1171,1,20220501,2295.00,415.00,1880.00,453.01,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4782,1174,1,20220501,2295.00,415.00,1880.00,453.01,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4783,1169,1,20220501,2295.00,415.00,1880.00,453.01,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4784,1170,1,20220501,2295.00,415.00,1880.00,453.01,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4785,1214,1,20220501,3195.00,625.00,2570.00,411.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4786,1213,1,20220501,3195.00,625.00,2570.00,411.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4787,1212,1,20220501,3195.00,625.00,2570.00,411.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4788,1215,1,20220501,3195.00,625.00,2570.00,411.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4789,1210,1,20220501,3195.00,625.00,2570.00,411.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4790,1211,1,20220501,3195.00,625.00,2570.00,411.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4791,1220,1,20220501,2097.00,400.00,1697.00,424.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4792,1219,1,20220501,2097.00,400.00,1697.00,424.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4793,1218,1,20220501,2097.00,400.00,1697.00,424.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4794,1221,1,20220501,2097.00,400.00,1697.00,424.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4795,1216,1,20220501,2097.00,400.00,1697.00,424.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4796,1217,1,20220501,2097.00,400.00,1697.00,424.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4797,1202,1,20220501,3095.00,615.00,2480.00,403.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4798,1201,1,20220501,3095.00,615.00,2480.00,403.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4799,1200,1,20220501,3095.00,615.00,2480.00,403.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4800,1203,1,20220501,3095.00,615.00,2480.00,403.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4801,1198,1,20220501,3095.00,615.00,2480.00,403.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4802,1199,1,20220501,3095.00,615.00,2480.00,403.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4803,1208,1,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4804,1207,1,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4805,1206,1,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4806,1209,1,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4807,1204,1,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4808,1205,1,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4809,252,1,20220501,5997.00,1195.00,4802.00,401.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4810,251,1,20220501,5997.00,1195.00,4802.00,401.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4811,253,1,20220501,5997.00,1195.00,4802.00,401.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4812,250,1,20220501,5997.00,1195.00,4802.00,401.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4813,14,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4814,37,1,20220501,4099.00,1044.00,3055.00,292.62,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4815,13,1,20220501,2449.00,795.00,1654.00,208.05,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4816,1320,1,20220501,4049.00,1395.00,2654.00,190.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4817,1321,1,20220501,4049.00,1395.00,2654.00,190.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4818,1319,1,20220501,4049.00,1395.00,2654.00,190.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4819,1323,1,20220501,4049.00,1395.00,2654.00,190.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4820,1322,1,20220501,4049.00,1395.00,2654.00,190.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4821,1329,1,20220501,3149.00,895.00,2254.00,251.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4822,284,1,20220501,2449.00,625.00,1824.00,291.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4823,10,1,20220501,4549.00,1165.00,3384.00,290.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4824,9,1,20220501,4549.00,1165.00,3384.00,290.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4825,8,1,20220501,4549.00,1165.00,3384.00,290.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4826,7,1,20220501,4549.00,1165.00,3384.00,290.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4827,12,1,20220501,2449.00,795.00,1654.00,208.05,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4828,3,1,20220501,299.00,150.00,149.00,99.33,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4829,2,1,20220501,199.00,100.00,99.00,99.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4830,6,1,20220501,1695.00,899.00,796.00,88.54,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4831,1326,1,20220501,1695.00,699.00,996.00,142.49,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4832,766,1,20220501,1595.00,381.00,1214.00,318.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4833,735,1,20220501,2295.00,570.00,1725.00,302.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4834,1330,1,20220501,3149.00,895.00,2254.00,251.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4835,1328,1,20220501,3149.00,895.00,2254.00,251.84,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4836,5,1,20220501,3499.00,995.00,2504.00,251.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4837,1324,1,20220501,4049.00,1395.00,2654.00,190.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4838,30,1,20220501,299.00,126.00,173.00,137.30,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4839,32,1,20220501,499.00,252.00,247.00,98.02,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4840,31,1,20220501,299.00,126.00,173.00,137.30,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4841,1297,1,20220501,2500.00,500.00,2000.00,400.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4842,1100,1,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4843,1325,1,20220501,4899.00,1395.00,3504.00,251.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4844,36,1,20220501,3149.00,806.00,2343.00,290.69,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4845,34,1,20220501,3149.00,859.00,2290.00,266.59,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4846,1259,1,20220501,2195.00,615.00,1580.00,256.91,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4847,1102,1,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4848,20,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4849,1304,1,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4850,1302,1,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4851,1301,1,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4852,1300,1,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4853,1303,1,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4854,1298,1,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4855,1299,1,20220501,1695.00,395.00,1300.00,329.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4856,1318,1,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4857,1316,1,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4858,1315,1,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4859,1314,1,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4860,1317,1,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4861,1312,1,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4862,1313,1,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4863,1311,1,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4864,1309,1,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4865,1308,1,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4866,1307,1,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4867,1310,1,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4868,1305,1,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4869,1306,1,20220501,1795.00,435.00,1360.00,312.64,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4870,23,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4871,1101,1,20220501,2195.00,425.00,1770.00,416.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4872,11,1,20220501,4549.00,1165.00,3384.00,290.47,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4873,4,1,20220501,630.50,630.50,0.00,0.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4874,1331,1,20220501,498.00,498.00,0.00,0.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4875,1258,1,20220501,2195.00,615.00,1580.00,256.91,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4876,1327,1,20220501,1365.00,1523.00,-158.00,-10.37,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4877,33,1,20220501,733.95,733.95,0.00,0.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4878,554,1,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4879,537,1,20220501,1695.00,424.00,1271.00,299.76,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4880,35,1,20220501,3149.00,859.00,2290.00,266.59,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4881,15,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4882,16,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4883,17,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4884,18,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4885,19,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4886,21,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4887,22,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4888,24,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4889,25,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4890,26,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4891,27,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4892,28,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4893,29,1,20220501,2494.00,818.00,1676.00,204.89,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4894,540,1,20220501,1695.00,424.00,1271.00,299.76,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4895,1296,1,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4896,1294,1,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4897,1293,1,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4898,1292,1,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4899,1295,1,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4900,1290,1,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4901,1291,1,20220501,1995.00,467.00,1528.00,327.19,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4902,813,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4903,812,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4904,811,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4905,814,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4906,809,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4907,810,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4908,914,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4909,913,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4910,912,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4911,915,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4912,910,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4913,911,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4914,849,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4915,848,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4916,847,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4917,850,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4918,845,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4919,846,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4920,860,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4921,859,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4922,858,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4923,861,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4924,856,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4925,857,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4926,819,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4927,818,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4928,817,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4929,820,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4930,815,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4931,816,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4932,789,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4933,788,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4934,787,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4935,790,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4936,785,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4937,786,4,20220501,2295.00,538.00,1757.00,326.58,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4938,667,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4939,666,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4940,665,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4941,668,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4942,663,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4943,664,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4944,727,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4945,726,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4946,725,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4947,728,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4948,723,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4949,724,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4950,758,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4951,757,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4952,756,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4953,759,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4954,754,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4955,755,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4956,890,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4957,889,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4958,888,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4959,891,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4960,886,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4961,887,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4962,746,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4963,745,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4964,744,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4965,747,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4966,742,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4967,743,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4968,715,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4969,714,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4970,713,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4971,716,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4972,711,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4973,712,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4974,673,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4975,672,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4976,671,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4977,674,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
4978,669,4,20220501,1895.00,438.00,1457.00,332.65,May 2022 Pricing Master,2026-09-07T07:48:47.421676
