ProductKey,SKU,SourceSKU,StyleCode,Category,SubCategory,Size,Color,WeightKg,BaseMRP,TransferPrice,SourceSystem,CreatedDate
727,OS144_XL,OS144_XL,OS144,TOPS,Mix,STANDARD,Standard,0.200,1795.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
728,OS145_XS,OS145_XS,OS145,TOPS,Mix,STANDARD,Standard,0.200,1895.00,450.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
729,OS145_S,OS145_S,OS145,TOPS,Mix,STANDARD,Standard,0.200,1895.00,450.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
730,OS145_M,OS145_M,OS145,TOPS,Mix,STANDARD,Standard,0.200,1895.00,450.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
731,OS145_L,OS145_L,OS145,TOPS,Mix,STANDARD,Standard,0.200,1895.00,450.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
732,OS145_XL,OS145_XL,OS145,TOPS,Mix,STANDARD,Standard,0.200,1895.00,450.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
733,OS146_XS,OS146_XS,OS146,TOPS,Mix,STANDARD,Standard,0.200,1795.00,415.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
734,OS146_S,OS146_S,OS146,TOPS,Mix,STANDARD,Standard,0.200,1795.00,415.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
735,OS146_M,OS146_M,OS146,TOPS,Mix,STANDARD,Standard,0.200,1795.00,415.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
736,OS146_L,OS146_L,OS146,TOPS,Mix,STANDARD,Standard,0.200,1795.00,415.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
737,OS146_XL,OS146_XL,OS146,TOPS,Mix,STANDARD,Standard,0.200,1795.00,415.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
738,OS1111_S,OS1111_S,OS1111,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
739,OS1111_M,OS1111_M,OS1111,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
740,OS1111_L,OS1111_L,OS1111,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
741,OS1111_XL,OS1111_XL,OS1111,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
742,OS1111_2XL,OS1111_2XL,OS1111,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
743,OS1111_3XL,OS1111_3XL,OS1111,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
744,OS1071_S,OS1071_S,OS1071,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
745,OS1071_M,OS1071_M,OS1071,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
746,OS1071_L,OS1071_L,OS1071,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
747,OS1071_XL,OS1071_XL,OS1071,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
748,OS1071_2XL,OS1071_2XL,OS1071,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
749,OS1071_3XL,OS1071_3XL,OS1071,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
750,OS1081_S,OS1081_S,OS1081,KURTA SET,Surmaya,STANDARD,Standard,0.400,2195.00,895.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
751,OS1081_M,OS1081_M,OS1081,KURTA SET,Surmaya,STANDARD,Standard,0.400,2195.00,895.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
752,OS1081_L,OS1081_L,OS1081,KURTA SET,Surmaya,STANDARD,Standard,0.400,2195.00,895.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
753,OS1081_XL,OS1081_XL,OS1081,KURTA SET,Surmaya,STANDARD,Standard,0.400,2195.00,895.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
754,OS1081_2XL,OS1081_2XL,OS1081,KURTA SET,Surmaya,STANDARD,Standard,0.400,2195.00,895.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
755,OS1081_3XL,OS1081_3XL,OS1081,KURTA SET,Surmaya,STANDARD,Standard,0.400,2195.00,895.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
756,OS1088_S,OS1088_S,OS1088,KURTA SET,Surmaya,STANDARD,Standard,0.400,2050.00,875.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
757,OS1088_M,OS1088_M,OS1088,KURTA SET,Surmaya,STANDARD,Standard,0.400,2050.00,875.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
758,OS1088_L,OS1088_L,OS1088,KURTA SET,Surmaya,STANDARD,Standard,0.400,2050.00,875.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
759,OS1088_XL,OS1088_XL,OS1088,KURTA SET,Surmaya,STANDARD,Standard,0.400,2050.00,875.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
760,OS1088_2XL,OS1088_2XL,OS1088,KURTA SET,Surmaya,STANDARD,Standard,0.400,2050.00,875.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
761,OS1088_3XL,OS1088_3XL,OS1088,KURTA SET,Surmaya,STANDARD,Standard,0.400,2050.00,875.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
762,OS1084_S,OS1084_S,OS1084,KURTA SET,Surmaya,STANDARD,Standard,0.400,2395.00,1050.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
763,OS1084_M,OS1084_M,OS1084,KURTA SET,Surmaya,STANDARD,Standard,0.400,2395.00,1050.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
764,OS1084_L,OS1084_L,OS1084,KURTA SET,Surmaya,STANDARD,Standard,0.400,2395.00,1050.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
765,OS1084_XL,OS1084_XL,OS1084,KURTA SET,Surmaya,STANDARD,Standard,0.400,2395.00,1050.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
766,OS1084_2XL,OS1084_2XL,OS1084,KURTA SET,Surmaya,STANDARD,Standard,0.400,2395.00,1050.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
767,OS1084_3XL,OS1084_3XL,OS1084,KURTA SET,Surmaya,STANDARD,Standard,0.400,2395.00,1050.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
768,OS1120_S,OS1120_S,OS1120,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,510.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
769,OS1120_M,OS1120_M,OS1120,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,510.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
770,OS1120_L,OS1120_L,OS1120,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,510.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
771,OS1120_XL,OS1120_XL,OS1120,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,510.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
772,OS1120_2XL,OS1120_2XL,OS1120,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,510.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
773,OS1120_3XL,OS1120_3XL,OS1120,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,510.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
774,OS1097_S,OS1097_S,OS1097,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
775,OS1097_M,OS1097_M,OS1097,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
776,OS1097_L,OS1097_L,OS1097,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
777,OS1097_XL,OS1097_XL,OS1097,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
778,OS1097_2XL,OS1097_2XL,OS1097,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
779,OS1097_3XL,OS1097_3XL,OS1097,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,825.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
780,OS1094_S,OS1094_S,OS1094,KURTA SET,Surmaya,STANDARD,Standard,0.400,1995.00,845.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
781,OS1094_M,OS1094_M,OS1094,KURTA SET,Surmaya,STANDARD,Standard,0.400,1995.00,845.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
782,OS1094_L,OS1094_L,OS1094,KURTA SET,Surmaya,STANDARD,Standard,0.400,1995.00,845.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
783,OS1094_XL,OS1094_XL,OS1094,KURTA SET,Surmaya,STANDARD,Standard,0.400,1995.00,845.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
784,OS1094_2XL,OS1094_2XL,OS1094,KURTA SET,Surmaya,STANDARD,Standard,0.400,1995.00,845.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
785,OS1094_3XL,OS1094_3XL,OS1094,KURTA SET,Surmaya,STANDARD,Standard,0.400,1995.00,845.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
786,OS1064_S,OS1064_S,OS1064,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,695.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
787,OS1064_M,OS1064_M,OS1064,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,695.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
788,OS1064_L,OS1064_L,OS1064,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,695.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
789,OS1064_XL,OS1064_XL,OS1064,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,695.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
790,OS1064_2XL,OS1064_2XL,OS1064,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,695.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
791,OS1064_3XL,OS1064_3XL,OS1064,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,695.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
792,OS1091_S,OS1091_S,OS1091,KURTA SET,Surmaya,STANDARD,Standard,0.400,2595.00,1140.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
793,OS1091_M,OS1091_M,OS1091,KURTA SET,Surmaya,STANDARD,Standard,0.400,2595.00,1140.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
794,OS1091_L,OS1091_L,OS1091,KURTA SET,Surmaya,STANDARD,Standard,0.400,2595.00,1140.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
795,OS1091_XL,OS1091_XL,OS1091,KURTA SET,Surmaya,STANDARD,Standard,0.400,2595.00,1140.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
796,OS1091_2XL,OS1091_2XL,OS1091,KURTA SET,Surmaya,STANDARD,Standard,0.400,2595.00,1140.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
797,OS1091_3XL,OS1091_3XL,OS1091,KURTA SET,Surmaya,STANDARD,Standard,0.400,2595.00,1140.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
798,OS1090_S,OS1090_S,OS1090,KURTA SET,Surmaya,STANDARD,Standard,0.400,2295.00,980.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
799,OS1090_M,OS1090_M,OS1090,KURTA SET,Surmaya,STANDARD,Standard,0.400,2295.00,980.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
800,OS1090_L,OS1090_L,OS1090,KURTA SET,Surmaya,STANDARD,Standard,0.400,2295.00,980.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
801,OS1090_XL,OS1090_XL,OS1090,KURTA SET,Surmaya,STANDARD,Standard,0.400,2295.00,980.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
802,OS1090_2XL,OS1090_2XL,OS1090,KURTA SET,Surmaya,STANDARD,Standard,0.400,2295.00,980.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
803,OS1090_3XL,OS1090_3XL,OS1090,KURTA SET,Surmaya,STANDARD,Standard,0.400,2295.00,980.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
804,OS1068_S,OS1068_S,OS1068,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
805,OS1068_M,OS1068_M,OS1068,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
806,OS1068_L,OS1068_L,OS1068,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
807,OS1068_XL,OS1068_XL,OS1068,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
808,OS1068_2XL,OS1068_2XL,OS1068,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
809,OS1068_3XL,OS1068_3XL,OS1068,KURTA SET,Surmaya,STANDARD,Standard,0.400,2495.00,950.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
810,OS273_S,OS273_S,OS273,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
811,OS273_M,OS273_M,OS273,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
812,OS273_L,OS273_L,OS273,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
813,OS273_XL,OS273_XL,OS273,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
814,OS273_2XL,OS273_2XL,OS273,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
815,OS273_3XL,OS273_3XL,OS273,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
816,OS272_S,OS272_S,OS272,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
817,OS272_M,OS272_M,OS272,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
818,OS272_L,OS272_L,OS272,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
819,OS272_XL,OS272_XL,OS272,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
820,OS272_2XL,OS272_2XL,OS272,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
821,OS272_3XL,OS272_3XL,OS272,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
822,OS271_S,OS271_S,OS271,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
823,OS271_M,OS271_M,OS271,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
824,OS271_L,OS271_L,OS271,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
825,OS271_XL,OS271_XL,OS271,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
826,OS271_2XL,OS271_2XL,OS271,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
827,OS271_3XL,OS271_3XL,OS271,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
828,OS270_S,OS270_S,OS270,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
829,OS270_M,OS270_M,OS270,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
830,OS270_L,OS270_L,OS270,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
831,OS270_XL,OS270_XL,OS270,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
832,OS270_2XL,OS270_2XL,OS270,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
833,OS270_3XL,OS270_3XL,OS270,KURTA SET,Four Gems 2,STANDARD,Standard,0.400,2795.00,680.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
834,OS266_S,OS266_S,OS266,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
835,OS266_M,OS266_M,OS266,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
836,OS266_L,OS266_L,OS266,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
837,OS266_XL,OS266_XL,OS266,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
838,OS266_2XL,OS266_2XL,OS266,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
839,OS266_3XL,OS266_3XL,OS266,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
840,OS151_S,OS151_S,OS151,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
841,OS151_M,OS151_M,OS151,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
842,OS151_L,OS151_L,OS151,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
843,OS151_XL,OS151_XL,OS151,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
844,OS151_2XL,OS151_2XL,OS151,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
845,OS151_3XL,OS151_3XL,OS151,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
846,OS163_S,OS163_S,OS163,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
847,OS163_M,OS163_M,OS163,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
848,OS163_L,OS163_L,OS163,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
849,OS163_XL,OS163_XL,OS163,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
850,OS163_2XL,OS163_2XL,OS163,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
851,OS163_3XL,OS163_3XL,OS163,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
852,OS269_S,OS269_S,OS269,KURTA,Mix,STANDARD,Standard,0.300,1195.00,220.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
853,OS269_M,OS269_M,OS269,KURTA,Mix,STANDARD,Standard,0.300,1195.00,220.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
854,OS269_L,OS269_L,OS269,KURTA,Mix,STANDARD,Standard,0.300,1195.00,220.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
855,OS269_XL,OS269_XL,OS269,KURTA,Mix,STANDARD,Standard,0.300,1195.00,220.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
856,OS269_2XL,OS269_2XL,OS269,KURTA,Mix,STANDARD,Standard,0.300,1195.00,220.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
857,OS1126_S,OS1126_S,OS1126,KURTA,Surmaya,STANDARD,Standard,0.300,1250.00,525.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
858,OS1126_M,OS1126_M,OS1126,KURTA,Surmaya,STANDARD,Standard,0.300,1250.00,525.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
859,OS1126_L,OS1126_L,OS1126,KURTA,Surmaya,STANDARD,Standard,0.300,1250.00,525.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
860,OS1126_XL,OS1126_XL,OS1126,KURTA,Surmaya,STANDARD,Standard,0.300,1250.00,525.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
861,OS1126_2XL,OS1126_2XL,OS1126,KURTA,Surmaya,STANDARD,Standard,0.300,1250.00,525.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
862,OS1126_3XL,OS1126_3XL,OS1126,KURTA,Surmaya,STANDARD,Standard,0.300,1250.00,525.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
863,OS1061_S,OS1061_S,OS1061,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,880.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
864,OS1061_M,OS1061_M,OS1061,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,880.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
865,OS1061_L,OS1061_L,OS1061,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,880.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
866,OS1061_XL,OS1061_XL,OS1061,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,880.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
867,OS1061_2XL,OS1061_2XL,OS1061,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,880.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
868,OS1061_3XL,OS1061_3XL,OS1061,KURTA SET,Surmaya,STANDARD,Standard,0.400,1895.00,880.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
869,OS262_S,OS262_S,OS262,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
870,OS262_M,OS262_M,OS262,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
871,OS262_L,OS262_L,OS262,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
872,OS262_XL,OS262_XL,OS262,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
873,OS262_2XL,OS262_2XL,OS262,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
874,OS262_3XL,OS262_3XL,OS262,KURTA,Mix,STANDARD,Standard,0.300,1995.00,425.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
875,OS264_S,OS264_S,OS264,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
876,OS264_M,OS264_M,OS264,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
877,OS264_L,OS264_L,OS264,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
878,OS264_XL,OS264_XL,OS264,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
879,OS264_2XL,OS264_2XL,OS264,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
880,OS264_3XL,OS264_3XL,OS264,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
881,OS265_S,OS265_S,OS265,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
882,OS265_M,OS265_M,OS265,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
883,OS265_L,OS265_L,OS265,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
884,OS265_XL,OS265_XL,OS265,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
885,OS265_2XL,OS265_2XL,OS265,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
886,OS265_3XL,OS265_3XL,OS265,KURTA,Mix,STANDARD,Standard,0.300,1895.00,410.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
887,OS155_S,OS155_S,OS155,KURTA,Mix,STANDARD,Standard,0.300,1895.00,395.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
888,OS155_M,OS155_M,OS155,KURTA,Mix,STANDARD,Standard,0.300,1895.00,395.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
889,OS155_L,OS155_L,OS155,KURTA,Mix,STANDARD,Standard,0.300,1895.00,395.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
890,OS155_XL,OS155_XL,OS155,KURTA,Mix,STANDARD,Standard,0.300,1895.00,395.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
891,OS155_2XL,OS155_2XL,OS155,KURTA,Mix,STANDARD,Standard,0.300,1895.00,395.00,May-2022 Pricing Master,2026-09-06T03:33:56.956769
