InventoryKey,SnapshotDateKey,ProductKey,StockOnHandQuantity,ReorderThreshold,StockValueAtCost,StockValueAtMRP,SourceSystem,ETL_LoadedAt
303,20220601,2284,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
304,20220601,2285,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
305,20220601,2293,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
306,20220601,2294,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
307,20220601,2297,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
308,20220601,2299,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
309,20220601,2300,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
310,20220601,2305,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
311,20220601,2308,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
312,20220601,2309,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
313,20220601,2312,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
314,20220601,2319,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
315,20220601,2322,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
316,20220601,2328,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
317,20220601,2331,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
318,20220601,2338,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
319,20220601,2340,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
320,20220601,2341,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
321,20220601,2343,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
322,20220601,2347,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
323,20220601,2351,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
324,20220601,2355,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
325,20220601,2361,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
326,20220601,3422,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
327,20220601,3425,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
328,20220601,3426,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
329,20220601,3428,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
330,20220601,3430,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
331,20220601,3433,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
332,20220601,3437,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
333,20220601,3439,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
334,20220601,3441,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
335,20220601,3443,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
336,20220601,3447,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
337,20220601,3455,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
338,20220601,3460,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
339,20220601,3468,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
340,20220601,3469,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
341,20220601,3476,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
342,20220601,3480,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
343,20220601,3482,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
344,20220601,3484,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
345,20220601,3489,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
346,20220601,3491,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
347,20220601,3492,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
348,20220601,3494,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
349,20220601,3495,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
350,20220601,3497,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
351,20220601,3500,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
352,20220601,3510,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
353,20220601,3511,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
354,20220601,3513,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
355,20220601,3514,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
356,20220601,3517,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
357,20220601,3520,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
358,20220601,3522,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
359,20220601,3532,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
360,20220601,3543,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
361,20220601,3545,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
362,20220601,3546,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
363,20220601,3549,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
364,20220601,3552,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
365,20220601,3554,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
366,20220601,3555,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
367,20220601,3556,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
368,20220601,3559,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
369,20220601,3560,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
370,20220601,3561,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
371,20220601,3562,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
372,20220601,3563,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
373,20220601,3564,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
374,20220601,3568,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
375,20220601,3579,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
376,20220601,3582,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
377,20220601,3587,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
378,20220601,3593,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
379,20220601,3599,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
380,20220601,3601,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
381,20220601,3603,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
382,20220601,3609,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
383,20220601,3610,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
384,20220601,3613,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
385,20220601,3616,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
386,20220601,3618,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
387,20220601,3620,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
388,20220601,3622,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
389,20220601,3623,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
390,20220601,3625,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
391,20220601,3640,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
392,20220601,3648,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
393,20220601,3651,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
394,20220601,3654,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
395,20220601,3670,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
396,20220601,3681,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
397,20220601,3682,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
398,20220601,3688,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
399,20220601,3690,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
400,20220601,3691,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
401,20220601,3693,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
402,20220601,3701,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
403,20220601,3702,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
404,20220601,3705,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
405,20220601,3706,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
406,20220601,3712,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
407,20220601,3718,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
408,20220601,3721,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
409,20220601,3727,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
410,20220601,3728,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
411,20220601,3731,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
412,20220601,3733,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
413,20220601,3734,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
414,20220601,3745,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
415,20220601,3754,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
416,20220601,3767,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
417,20220601,3768,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
418,20220601,3780,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
419,20220601,3782,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
420,20220601,3783,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
421,20220601,3789,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
422,20220601,3793,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
423,20220601,3798,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
424,20220601,3804,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
425,20220601,3805,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
426,20220601,3806,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
427,20220601,3816,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
428,20220601,3817,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
429,20220601,3820,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
430,20220601,3822,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
431,20220601,3824,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
432,20220601,3826,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
433,20220601,3842,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
434,20220601,2362,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
435,20220601,2367,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
436,20220601,2369,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
437,20220601,2370,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
438,20220601,2372,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
439,20220601,2377,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
440,20220601,2382,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
441,20220601,2383,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
442,20220601,2384,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
443,20220601,2386,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
444,20220601,2387,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
445,20220601,2390,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
446,20220601,2393,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
447,20220601,2406,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
448,20220601,2409,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
449,20220601,2417,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
450,20220601,2422,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
451,20220601,2427,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
452,20220601,2430,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
453,20220601,2433,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
454,20220601,2435,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
455,20220601,2444,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
456,20220601,2452,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
457,20220601,2462,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
458,20220601,2463,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
459,20220601,2464,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
460,20220601,2465,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
461,20220601,2466,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
462,20220601,2477,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
463,20220601,2478,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
464,20220601,2485,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
465,20220601,2486,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
466,20220601,2487,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
467,20220601,2493,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
468,20220601,2503,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
469,20220601,2508,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
470,20220601,2510,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
471,20220601,2513,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
472,20220601,2514,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
473,20220601,2515,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
474,20220601,2516,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
475,20220601,2517,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
476,20220601,2528,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
477,20220601,2532,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
478,20220601,2535,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
479,20220601,2537,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
480,20220601,2546,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
481,20220601,2553,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
482,20220601,2557,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
483,20220601,2562,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
484,20220601,2568,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
485,20220601,2574,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
486,20220601,2584,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
487,20220601,2585,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
488,20220601,2588,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
489,20220601,2589,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
490,20220601,2592,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
491,20220601,2593,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
492,20220601,2597,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
493,20220601,2598,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
494,20220601,2608,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
495,20220601,2614,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
496,20220601,2618,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
497,20220601,2622,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
498,20220601,2623,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
499,20220601,2630,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
500,20220601,2635,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
501,20220601,2636,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
502,20220601,2640,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
503,20220601,2650,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
504,20220601,2654,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
505,20220601,2655,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
506,20220601,2660,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
507,20220601,2664,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
508,20220601,2666,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
509,20220601,2667,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
510,20220601,2672,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
511,20220601,2673,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
512,20220601,2675,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
513,20220601,2679,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
514,20220601,2682,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
515,20220601,2690,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
516,20220601,2701,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
517,20220601,2702,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
518,20220601,2706,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
519,20220601,2710,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
520,20220601,2715,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
521,20220601,2719,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
522,20220601,2725,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
523,20220601,2726,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
524,20220601,2727,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
525,20220601,2737,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
526,20220601,2738,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
527,20220601,2739,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
528,20220601,2740,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
529,20220601,2745,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
530,20220601,2746,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
531,20220601,2749,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
532,20220601,2755,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
533,20220601,2756,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
534,20220601,2765,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
535,20220601,2769,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
536,20220601,2770,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
537,20220601,2778,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
538,20220601,2779,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
539,20220601,2784,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
540,20220601,2794,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
541,20220601,2796,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
542,20220601,4525,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
543,20220601,4526,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
544,20220601,4530,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
545,20220601,4531,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
546,20220601,4532,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
547,20220601,4533,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
548,20220601,4537,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
549,20220601,4540,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
550,20220601,4549,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
551,20220601,4556,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
552,20220601,4561,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
553,20220601,4564,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
554,20220601,4565,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
555,20220601,4568,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
556,20220601,4569,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
557,20220601,4572,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
558,20220601,4575,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
559,20220601,4576,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
560,20220601,4580,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
561,20220601,4581,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
562,20220601,4588,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
563,20220601,4589,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
564,20220601,4590,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
565,20220601,4591,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
566,20220601,4597,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
567,20220601,4607,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
568,20220601,4609,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
569,20220601,4613,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
570,20220601,4617,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
571,20220601,4619,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
572,20220601,4638,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
573,20220601,4639,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
574,20220601,4640,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
575,20220601,4643,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
576,20220601,4645,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
577,20220601,4655,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
