ProductKey,SKU,ProductName,Category,BaseMRP,TransferPrice,AmazonMRP,MyntraMRP,AjioMRP,FlipkartMRP,LimeroadMRP,PaytmMRP,SnapdealMRP,MaxCrossChannelSpreadAmount,ArbitrageSpreadPct
347,OS120_14412_L,KURTA - OS120_14412 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
988,OS255_15375_2XL,KURTA - OS255_15375 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
447,OS145_M,TOPS - OS145 (MIX),TOPS,1895.00,450.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
490,OS152_XL,KURTA - OS152 (MIX),KURTA,1795.00,425.00,1695.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,100.00,5.900000000000000
888,OS219_5054_L,KURTA - OS219_5054 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
639,OS177_1057_2XL,KURTA - OS177_1057 (MIX),KURTA,2878.00,714.00,2995.00,2995.00,2995.00,2995.00,2995.00,2995.00,2995.00,0.00,0E-15
198,OS1090_L,KURTA SET - OS1090 (SURMAYA),KURTA SET,2295.00,980.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
739,OS193_1062_M,KURTA - OS193_1062 (MIX),KURTA,2298.00,570.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
854,OS213_15284_XL,TOPS - OS213_15284 (MIX),TOPS,1695.00,375.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1186,OS287_2XL,KURTA SET - OS287 (MIX),KURTA SET,3495.00,695.00,3495.00,3195.00,3495.00,3495.00,3495.00,3495.00,3495.00,300.00,9.390000000000000
522,OS158_3XL,KURTA - OS158 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
1209,OS289KR_XL,KURTA - OS289KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
144,OS1074_L,KURTA SET - OS1074 (SURMAYA),KURTA SET,2495.00,1040.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1140,OS279_3XL,KURTA SET - OS279 (MIX),KURTA SET,3197.00,625.00,3197.00,2995.00,3197.00,3197.00,3197.00,3197.00,3197.00,202.00,6.740000000000000
808,OS205_1054_XL,KURTA - OS205_1054 (MIX),KURTA,2298.00,570.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
476,OS150_M,KURTA - OS150 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
831,OS209_5058_S,KURTA - OS209_5058 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
167,OS1084_3XL,KURTA SET - OS1084 (SURMAYA),KURTA SET,2395.00,1050.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
1163,OS282_2XL,KURTA SET - OS282 (MIX),KURTA SET,3197.00,640.00,3295.00,3197.00,3295.00,3295.00,3197.00,3197.00,3197.00,98.00,3.070000000000000
499,OS154_L,KURTA - OS154 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
1017,OS259_15379_XL,KURTA - OS259_15379 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
353,OS122_1736_L,KURTA - OS122_1736 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
994,OS256_15376_2XL,KURTA - OS256_15376 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1000,OS257_15377_2XL,KURTA - OS257_15377 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
453,OS146_S,TOPS - OS146 (MIX),TOPS,1795.00,415.00,1795.00,1795.00,1795.00,1895.00,1795.00,1795.00,1795.00,100.00,5.570000000000000
330,OS117_3063_M,KURTA - OS117_3063 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
307,OS1144_S,KURTA SET - OS1144 (SURMAYA),KURTA SET,2695.00,1150.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,0.00,0E-15
184,OS1088_2XL,KURTA SET - OS1088 (SURMAYA),KURTA SET,2050.00,875.00,2050.00,2050.00,2050.00,2050.00,2050.00,2050.00,2050.00,0.00,0E-15
267,OS1113_3XL,KURTA SET - OS1113 (SURMAYA),KURTA SET,2195.00,930.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
516,OS157_3XL,KURTA - OS157 (MIX),KURTA,1795.00,425.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
1203,OS289_XL,KURTA SET - OS289 (MIX),KURTA SET,3095.00,615.00,3095.00,2895.00,3095.00,3095.00,3095.00,3095.00,3095.00,200.00,6.910000000000000
871,OS216_3095_M,KURTA - OS216_3095 (MIX),KURTA,1895.00,457.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
1063,OS268_M,KURTA - OS268 (MIX),KURTA,1395.00,220.00,1395.00,1395.00,1395.00,1395.00,1395.00,1395.00,1395.00,0.00,0E-15
230,OS1101_S,KURTA SET - OS1101 (SURMAYA),KURTA SET,2295.00,1035.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
313,OS1147_S,KURTA SET - OS1147 (SURMAYA),KURTA SET,2695.00,1150.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,0.00,0E-15
1309,OSKR169_S,NILL - OSKR169 (NILL),NILL,1795.00,435.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
562,OS164_L,KURTA - OS164 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
376,OS127_3XL,KURTA - OS127 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
1249,OS307_M,KURTA SET - OS307 (MIX),KURTA SET,3297.00,650.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,0.00,0E-15
622,OS174_3155_3XL,KURTA - OS174_3155 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
917,OS224_1433_3XL,KURTA SET - OS224_1433 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
954,OS230_1438_L,KURTA SET - OS230_1438 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
708,OS188_5042_M,KURTA - OS188_5042 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
21,IVORY_1423_2XL,NILL - IVORY_1423 (NILL),NILL,2494.00,818.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,0.00,0E-15
768,OS199_5046_3XL,KURTA - OS199_5046 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
668,OS181_5051_XL,KURTA - OS181_5051 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
127,OS1068_M,KURTA SET - OS1068 (SURMAYA),KURTA SET,2495.00,950.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
121,OS1066_M,KURTA SET - OS1066 (SURMAYA),KURTA SET,4895.00,1150.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,0.00,0E-15
662,OS180_3134_XL,KURTA - OS180_3134 (MIX),KURTA,2098.00,519.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
814,OS206_3141_XL,KURTA - OS206_3141 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
1057,OS266_M,KURTA - OS266 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
370,OS126_14249_3XL,KURTA - OS126_14249 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
273,OS1119_3XL,KURTA SET - OS1119 (SURMAYA),KURTA SET,4895.00,1150.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,0.00,0E-15
1103,OS276_2XL,KURTA SET - OS276 (MIX),KURTA SET,3495.00,695.00,3495.00,3195.00,3495.00,3495.00,3495.00,3495.00,3495.00,300.00,9.390000000000000
771,OS199_5046_S,KURTA - OS199_5046 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
605,OS171_1096_L,KURTA - OS171_1096 (MIX),KURTA,2238.00,552.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
914,OS223_3142_S,KURTA - OS223_3142 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
1246,OS307_2XL,KURTA SET - OS307 (MIX),KURTA SET,3297.00,650.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,0.00,0E-15
250,OS1109_2XL,KURTA SET - OS1109 (MIX),KURTA SET,5997.00,1195.00,5997.00,5997.00,5997.00,5997.00,5997.00,5997.00,5997.00,0.00,0E-15
748,OS196_1371_2XL,KURTA - OS196_1371 (MIX),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
891,OS219_5054_XL,KURTA - OS219_5054 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
58,OS1041_2XL,KURTA SET - OS1041 (MIX),KURTA SET,0.00,0.00,,2895.00,,,,,,0.00,0E-15
413,OS137_14380_S,GOWN - OS137_14380 (MIX),GOWN,2795.00,695.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
1077,OS271_2XL,KURTA SET - OS271 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
81,OS1055_XL,KURTA SET - OS1055 (SURMAYA),KURTA SET,2150.00,975.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,0.00,0E-15
1126,OS277KR_XL,KURTA - OS277KR (MIX),KURTA,2295.00,440.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
536,OS160_M,KURTA - OS160 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1895.00,1695.00,200.00,11.800000000000000
436,OS143_L,TOPS - OS143 (MIX),TOPS,1795.00,425.00,1995.00,1795.00,1995.00,1795.00,1795.00,1795.00,1795.00,200.00,11.140000000000000
728,OS191_5052_XL,KURTA - OS191_5052 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
64,OS105_3062_2XL,KURTA - OS105_3062 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
38,OS102_14255_2XL,KURTA - OS102_14255 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
579,OS167_3XL,KURTA - OS167 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
101,OS1061_3XL,KURTA SET - OS1061 (SURMAYA),KURTA SET,1895.00,880.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
599,OS170_5048_L,KURTA - OS170_5048 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
350,OS120_14412_XL,KURTA - OS120_14412 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
207,OS1091_XL,KURTA SET - OS1091 (SURMAYA),KURTA SET,2595.00,1140.00,2595.00,2595.00,2595.00,2595.00,2595.00,2595.00,2595.00,0.00,0E-15
1226,OS291_S,KURTA - OS291 (MIX),KURTA,1795.00,440.00,2195.00,1795.00,1795.00,2295.00,1795.00,1795.00,1795.00,500.00,27.860000000000000
977,OS235_1112_3XL,KURTA - OS235_1112 (MIX),KURTA,3858.00,952.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,0.00,0E-15
1040,OS263_15383_S,KURTA - OS263_15383 (MIX),KURTA,1795.00,425.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1695.00,100.00,5.900000000000000
585,OS168_2XL,KURTA - OS168 (MIX),KURTA,1695.00,395.00,2495.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,800.00,47.200000000000000
1183,OS285_S,TOPS - OS285 (MIX),TOPS,1595.00,314.00,1595.00,1597.00,1595.00,1595.00,1595.00,1595.00,1595.00,2.00,0.130000000000000
934,OS227_1437_2XL,KURTA SET - OS227_1437 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
685,OS184_1127_S,KURTA - OS184_1127 (MIX),KURTA,2138.00,529.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
834,OS210_3137_3XL,KURTA - OS210_3137 (MIX),KURTA,2098.00,519.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
791,OS203_1100_2XL,KURTA - OS203_1100 (MIX),KURTA,2138.00,529.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
293,OS113_3090_L,KURTA - OS113_3090 (MIX),KURTA,1995.00,500.00,1995.00,1995.00,1995.00,1995.00,2095.00,1995.00,2095.00,100.00,5.010000000000000
393,OS134_2XL,KURTA SET - OS134 (MIX),KURTA SET,3495.00,790.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,0.00,0E-15
642,OS177_1057_M,KURTA - OS177_1057 (MIX),KURTA,2878.00,714.00,2995.00,2995.00,2995.00,2995.00,2995.00,2995.00,2995.00,0.00,0E-15
1083,OS272_2XL,KURTA SET - OS272 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
542,OS161_3XL,KURTA - OS161 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1020,OS260_15380_L,KURTA - OS260_15380 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
688,OS185_1105_3XL,KURTA - OS185_1105 (MIX),KURTA,2138.00,529.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
356,OS122_1736_XL,KURTA - OS122_1736 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
1043,OS264_3XL,KURTA - OS264 (MIX),KURTA,1895.00,410.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
141,OS1073_XL,KURTA - OS1073 (MIX),KURTA,2095.00,500.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,0.00,0E-15
851,OS213_15284_L,TOPS - OS213_15284 (MIX),TOPS,1695.00,375.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
187,OS1088_M,KURTA SET - OS1088 (SURMAYA),KURTA SET,2050.00,875.00,2050.00,2050.00,2050.00,2050.00,2050.00,2050.00,2050.00,0.00,0E-15
828,OS209_5058_3XL,KURTA - OS209_5058 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
164,OS1081_S,KURTA SET - OS1081 (SURMAYA),KURTA SET,2195.00,895.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
287,OS1126_L,KURTA - OS1126 (SURMAYA),KURTA,1250.00,525.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,0.00,0E-15
1166,OS282_M,KURTA SET - OS282 (MIX),KURTA SET,3197.00,640.00,3295.00,3197.00,3295.00,3295.00,3197.00,3197.00,3197.00,98.00,3.070000000000000
502,OS154_XL,KURTA - OS154 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
479,OS151_2XL,KURTA - OS151 (MIX),KURTA,1995.00,425.00,1895.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,100.00,5.280000000000000
310,OS1147_3XL,KURTA SET - OS1147 (SURMAYA),KURTA SET,2695.00,1150.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,0.00,0E-15
1143,OS279_S,KURTA SET - OS279 (MIX),KURTA SET,3197.00,625.00,3197.00,2995.00,3197.00,3197.00,3197.00,3197.00,3197.00,202.00,6.740000000000000
897,OS220_3154_XL,KURTA - OS220_3154 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
974,OS233_1058_S,KURTA - OS233_1058 (MIX),KURTA,3858.00,952.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,0.00,0E-15
997,OS256_15376_M,KURTA - OS256_15376 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
456,OS147_15288_L,TOPS - OS147_15288 (MIX),TOPS,1595.00,361.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
210,OS1094_L,KURTA SET - OS1094 (SURMAYA),KURTA SET,1995.00,845.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
333,OS118_2XL,KURTA - OS118 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1120,OS277_XL,KURTA SET - OS277 (MIX),KURTA SET,3397.00,675.00,3397.00,3095.00,3397.00,3397.00,3397.00,3397.00,3397.00,302.00,9.760000000000000
874,OS217_5071_2XL,KURTA - OS217_5071 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1695.00,1695.00,100.00,5.900000000000000
18,IRIS_1418_3XL,NILL - IRIS_1418 (NILL),NILL,2494.00,818.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,0.00,0E-15
765,OS198_5045_XL,KURTA - OS198_5045 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
705,OS188_5042_2XL,KURTA - OS188_5042 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
373,OS126_14249_S,KURTA - OS126_14249 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
1312,OSKR266_2XL,NILL - OSKR266 (NILL),NILL,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
270,OS1113_S,KURTA SET - OS1113 (SURMAYA),KURTA SET,2195.00,930.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
519,OS157_S,KURTA - OS157 (MIX),KURTA,1795.00,425.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
957,OS230_1438_XL,KURTA SET - OS230_1438 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
811,OS206_3141_L,KURTA - OS206_3141 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
1060,OS268_2XL,KURTA - OS268 (MIX),KURTA,1395.00,220.00,1395.00,1395.00,1395.00,1395.00,1395.00,1395.00,1395.00,0.00,0E-15
1306,OSKR169_3XL,NILL - OSKR169 (NILL),NILL,1795.00,435.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
224,OS110_14253_S,KURTA - OS110_14253 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
911,OS223_3142_3XL,KURTA - OS223_3142 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
665,OS181_5051_L,KURTA - OS181_5051 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
124,OS1068_2XL,KURTA SET - OS1068 (SURMAYA),KURTA SET,2495.00,950.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1206,OS289KR_L,KURTA - OS289KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
439,OS143_XL,TOPS - OS143 (MIX),TOPS,1795.00,425.00,1995.00,1795.00,1995.00,1795.00,1795.00,1795.00,1795.00,200.00,11.140000000000000
937,OS227_1437_M,KURTA SET - OS227_1437 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
416,OS138_14206_L,GOWN - OS138_14206 (MIX),GOWN,2795.00,695.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
1080,OS271_M,KURTA SET - OS271 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
84,OS1056_L,KURTA SET - OS1056 (SURMAYA),KURTA SET,5395.00,1295.00,5395.00,5395.00,5395.00,5395.00,5395.00,5395.00,5395.00,0.00,0E-15
582,OS167_S,KURTA - OS167 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
559,OS163_XL,KURTA - OS163 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
227,OS1101_3XL,KURTA SET - OS1101 (SURMAYA),KURTA SET,2295.00,1035.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
1223,OS291_3XL,KURTA - OS291 (MIX),KURTA,1795.00,440.00,2195.00,1795.00,1795.00,2295.00,1795.00,1795.00,1795.00,500.00,27.860000000000000
745,OS195_5055_M,KURTA - OS195_5055 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
204,OS1091_L,KURTA SET - OS1091 (SURMAYA),KURTA SET,2595.00,1140.00,2595.00,2595.00,2595.00,2595.00,2595.00,2595.00,2595.00,0.00,0E-15
1100,OS275_3XL,KURTA - OS275 (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
602,OS170_5048_XL,KURTA - OS170_5048 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
459,OS147_15288_XL,TOPS - OS147_15288 (MIX),TOPS,1595.00,361.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
1123,OS277KR_L,KURTA - OS277KR (MIX),KURTA,2295.00,440.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
625,OS174_3155_S,KURTA - OS174_3155 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
725,OS191_5052_L,KURTA - OS191_5052 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
61,OS1041_M,KURTA SET - OS1041 (MIX),KURTA SET,0.00,0.00,,2895.00,,,,,,0.00,0E-15
1292,OS326_L,KURTA - OS326 (MIX),KURTA,1878.00,467.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
751,OS196_1371_M,KURTA - OS196_1371 (MIX),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
433,OS142_S,TOPS - OS142 (MIX),TOPS,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
682,OS184_1127_3XL,KURTA - OS184_1127 (MIX),KURTA,2138.00,529.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
1037,OS263_15383_3XL,KURTA - OS263_15383 (MIX),KURTA,1795.00,425.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1695.00,100.00,5.900000000000000
539,OS160_XL,KURTA - OS160 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1895.00,1695.00,200.00,11.800000000000000
41,OS102_14255_M,KURTA - OS102_14255 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
894,OS220_3154_L,KURTA - OS220_3154 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
980,OS235_1112_S,KURTA - OS235_1112 (MIX),KURTA,3858.00,952.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,0.00,0E-15
645,OS178_1115_2XL,KURTA - OS178_1115 (MIX),KURTA,2398.00,595.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
290,OS1126_XL,KURTA - OS1126 (SURMAYA),KURTA,1250.00,525.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,1250.00,0.00,0E-15
104,OS1061_S,KURTA SET - OS1061 (SURMAYA),KURTA SET,1895.00,880.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
